CODIGO MUNICIPIO IBGE;NOME ENTE;NOTA-GERAL;FAIXA GERAL; I-EDUC;FAIXA;I-SAUDE;FAIXA; I-PLANEJAMENTO;FAIXA; I-FISCAL;FAIXA; I-AMBIENTE;FAIXA; I-CIDADE;FAIXA;I-GOV-TI;FAIXA
2605152;Dormentes;50.85;C+;65.0;B;75.0;B+;30.0;C;69.0;B;14.0;C;0.0;C;33.0;C
4107256;DOURADINA;57.25;C+;68.0;B;60.0;B;51.73;C+;56.0;C+;51.0;C+;63.0;B;37.0;C
5003504;DOURADINA;55.87;C+;50.0;C+;83.0;B+;25.96;C;58.63;C+;65.0;B;72.0;B;45.0;C
5003702;DOURADOS;60.15;B;68.0;B;81.0;B+;2.5;C;67.75;B;86.0;B+;87.0;B+;67.0;B
4107306;DOUTOR CAMARGO;55.92;C+;65.0;B;88.0;B+;18.27;C;52.56;C+;73.0;B;40.0;C;37.0;C
4306734;DOUTOR MAURÍCIO CARDOSO;69.51;B;55.0;C+;87.0;B+;62.12;B;83.92;B+;49.0;C;73.0;B;67.0;B
4205159;Doutor Pedrinho;63.05;B;59.0;C+;95.0;A;39.42;C;77.33;B+;61.0;B;20.0;C;36.0;C
4306759;DOUTOR RICARDO;67.1;B;80.0;B+;88.0;B+;30.77;C;89.75;B+;54.0;C+;37.0;C;43.0;C
2403202;Doutor Severiano;52.05;C+;61.0;B;64.0;B;38.46;C;56.79;C+;11.0;C;85.0;B+;53.0;C+
4128633;DOUTOR ULYSSES;59.79;C+;50.0;C+;74.0;B;80.96;B+;57.25;C+;39.0;C;15.0;C;54.0;C+
5207253;Doverlândia;58.08;C+;49.0;C;69.0;B;30.38;C;68.0;B;64.0;B;90.0;A;78.0;B+
3301603;Duas Barras;58.91;C+;59.0;C+;93.0;A;31.73;C;72.06;B;16.0;C;87.0;B+;36.0;C
2505808;Duas Estradas;57.62;C+;67.0;B;85.0;B+;27.12;C;80.0;B+;31.0;C;0.0;C;54.0;C+
1707306;Dueré;61.99;B;71.0;B;89.0;B+;0.0;C;89.44;B+;64.0;B;77.0;B+;37.0;C
2103901;Duque Bacelar;43.96;C;60.0;B;72.0;B;31.92;C;32.88;C;38.0;C;5.0;C;11.0;C
3301702;Duque de Caxias;58.0;C+;66.0;B;85.0;B+;25.0;C;42.51;C;58.0;C+;90.0;A;80.0;B+
2910008;DÁRIO MEIRA                                                 ;45.54;C;45.0;C;64.0;B;30.19;C;58.0;C+;38.0;C;0.0;C;46.0;C
3202108;Ecoporanga;48.42;C;56.0;C+;33.0;C;25.0;C;87.08;B+;22.0;C;82.0;B+;38.0;C
5207352;Edealina;48.77;C;51.0;C+;86.0;B+;25.38;C;47.46;C;45.0;C;0.0;C;46.0;C
5207402;Edéia;66.32;B;84.0;B+;79.0;B+;31.35;C;90.0;A;58.0;C+;5.0;C;68.0;B
1301407;EIRUNEPÉ;40.69;C;16.0;C;59.0;C+;30.96;C;60.0;B;39.0;C;30.0;C;42.0;C
5003751;ELDORADO;46.11;C;53.0;C+;49.0;C;31.73;C;53.08;C+;36.0;C;30.0;C;73.0;B
1502954;Eldorado do Carajás;38.75;C;59.0;C+;73.0;B;0.0;C;50.0;C+;13.0;C;0.0;C;21.0;C
4306767;ELDORADO DO SUL;68.1;B;42.0;C;78.0;B+;62.5;B;90.0;A;62.0;B;73.0;B;75.0;B+
2203503;ELESBAO VELOSO;59.79;C+;79.0;B+;87.0;B+;44.81;C;68.63;B;14.0;C;5.0;C;45.0;C
2203602;ELISEU MARTINS;50.22;C+;53.0;C+;73.0;B;33.85;C;75.0;B+;22.0;C;0.0;C;21.0;C
2910305;ELÍSIO MEDRADO                                              ;54.11;C+;57.0;C+;81.0;B+;29.42;C;63.15;B;39.0;C;45.0;C;37.0;C
2505907;Emas;48.27;C;61.0;B;80.0;B+;25.0;C;42.11;C;31.0;C;50.0;C+;21.0;C
4306809;ENCANTADO;62.24;B;49.0;C;69.0;B;37.69;C;88.5;B+;60.0;B;87.0;B+;61.0;B
2403301;Encanto;52.99;C+;43.0;C;84.0;B+;50.0;C+;67.21;B;2.0;C;30.0;C;49.0;C
2910404;ENCRUZILHADA                                                ;44.94;C;52.0;C+;79.0;B+;25.19;C;46.0;C;22.0;C;20.0;C;26.0;C
4306908;ENCRUZILHADA DO SUL;58.09;C+;60.0;B;61.0;B;26.54;C;77.14;B+;61.0;B;68.0;B;73.0;B
4107405;ENEAS MARQUES;57.75;C+;54.0;C+;93.0;A;6.15;C;77.1;B+;60.0;B;58.0;C+;56.0;C+
4107504;ENGENHEIRO BELTRAO;62.66;B;58.0;C+;91.0;A;29.42;C;72.13;B;68.0;B;63.0;B;52.0;C+
3301801;Engenheiro Paulo de Frontin;59.45;C+;79.0;B+;74.0;B;25.0;C;62.75;B;35.0;C;90.0;A;66.0;B
4306924;ENGENHO VELHO;63.78;B;71.0;B;85.0;B+;34.23;C;88.42;B+;25.0;C;80.0;B+;31.0;C
4205175;Entre Rios;61.81;B;62.0;B;96.0;A;7.69;C;91.59;A;39.0;C;65.0;B;64.0;B
2910503;ENTRE RIOS                                                  ;49.5;C;51.0;C+;86.0;B+;25.0;C;60.0;B;15.0;C;0.0;C;72.0;B
4107538;ENTRE RIOS DO OESTE;73.09;B;82.0;B+;91.0;A;30.96;C;83.25;B+;82.0;B+;83.0;B+;66.0;B
4306957;ENTRE RIOS DO SUL;65.47;B;73.0;B;81.0;B+;37.88;C;73.24;B;62.0;B;62.0;B;63.0;B
4306932;ENTRE-IJUÍS;62.57;B;54.0;C+;85.0;B+;35.58;C;78.29;B+;47.0;C;87.0;B+;59.0;C+
1301506;ENVIRA;40.4;C;24.0;C;51.0;C+;30.0;C;60.0;B;41.0;C;50.0;C+;16.0;C
1200252;Epitaciolândia;46.49;C;49.0;C;74.0;B;29.23;C;45.46;C;22.0;C;48.0;C;47.0;C
2403400;Equador;54.98;C+;51.0;C+;86.0;B+;32.31;C;51.82;C+;72.0;B;5.0;C;66.0;B
4306973;EREBANGO;64.86;B;63.0;B;83.0;B+;36.54;C;86.75;B+;55.0;C+;70.0;B;40.0;C
4307005;ERECHIM;64.5;B;58.0;C+;84.0;B+;28.65;C;75.83;B+;65.0;B;100.0;A;74.0;B
2304277;ERERÊ;44.19;C;41.0;C;37.0;C;25.0;C;66.96;B;45.0;C;63.0;B;51.0;C+
4205191;Ermo;51.98;C+;44.0;C;68.0;B;11.92;C;77.25;B+;49.0;C;82.0;B+;55.0;C+
4307054;ERNESTINA;55.38;C+;49.0;C;80.0;B+;32.88;C;84.0;B+;2.0;C;63.0;B;57.0;C+
4307203;ERVAL GRANDE;64.56;B;70.0;B;90.0;A;42.12;C;71.7;B;62.0;B;33.0;C;39.0;C
4307302;ERVAL SECO;67.55;B;70.0;B;77.0;B+;50.0;C+;90.0;A;68.0;B;28.0;C;39.0;C
4205209;Erval Velho;59.86;C+;44.0;C;73.0;B;39.04;C;78.0;B+;56.0;C+;72.0;B;77.0;B+
2605202;Escada;53.74;C+;55.0;C+;68.0;B;25.0;C;55.18;C+;55.0;C+;100.0;A;52.0;C+
4307401;ESMERALDA;59.38;C+;60.0;B;84.0;B+;36.15;C;78.5;B+;41.0;C;20.0;C;51.0;C+
1707405;Esperantina;58.7;C+;70.0;B;79.0;B+;27.5;C;79.25;B+;56.0;C+;0.0;C;39.0;C
2203701;ESPERANTINA;55.14;C+;69.0;B;65.0;B;26.92;C;58.79;C+;58.0;C+;70.0;B;38.0;C
2104008;Esperantinópolis;54.64;C+;57.0;C+;80.0;B+;25.0;C;75.18;B+;14.0;C;50.0;C+;66.0;B
2506004;Esperança;54.33;C+;77.0;B+;74.0;B;28.65;C;63.51;B;21.0;C;30.0;C;42.0;C
4307450;ESPERANÇA DO SUL;64.91;B;74.0;B;64.0;B;49.04;C;89.5;B+;51.0;C+;53.0;C+;37.0;C
4107546;ESPIGAO ALTO DO IGUACU;74.78;B;54.0;C+;82.0;B+;100.0;A;69.39;B;69.0;B;87.0;B+;49.0;C
1100098;Espigão do Oeste;44.26;C;41.0;C;44.0;C;25.0;C;66.3;B;41.0;C;50.0;C+;48.0;C
2910602;ESPLANADA                                                   ;48.35;C;55.0;C+;62.0;B;25.0;C;60.0;B;56.0;C+;5.0;C;42.0;C
4307500;ESPUMOSO;58.16;C+;56.0;C+;80.0;B+;40.0;C;76.57;B+;25.0;C;57.0;C+;46.0;C
2403509;Espírito Santo;55.5;C+;65.0;B;56.0;C+;41.54;C;76.21;B+;7.0;C;78.0;B+;63.0;B
4307559;ESTAÇÃO;63.53;B;79.0;B+;78.0;B+;31.73;C;85.17;B+;46.0;C;60.0;B;23.0;C
4307708;ESTEIO;61.65;B;58.0;C+;70.0;B;35.77;C;87.5;B+;38.0;C;87.0;B+;65.0;B
2104057;Estreito;60.83;B;66.0;B;87.0;B+;45.0;C;42.16;C;48.0;C;87.0;B+;73.0;B
4307807;ESTRELA;72.57;B;72.0;B;78.0;B+;48.85;C;89.5;B+;71.0;B;90.0;A;66.0;B
2702553;Estrela de Alagoas;61.52;B;74.0;B;70.0;B;36.92;C;68.67;B;54.0;C+;87.0;B+;37.0;C
5207501;Estrela do Norte;49.34;C;66.0;B;68.0;B;1.2;C;79.5;B+;27.0;C;10.0;C;64.0;B
4307815;ESTRELA VELHA;58.75;C+;68.0;B;68.0;B;42.12;C;76.37;B+;22.0;C;60.0;B;53.0;C+
2802106;Estância;56.38;C+;46.0;C;61.0;B;25.96;C;83.96;B+;72.0;B;45.0;C;71.0;B
4307609;ESTÂNCIA VELHA;62.19;B;61.0;B;65.0;B;25.96;C;79.75;B+;91.0;A;75.0;B+;60.0;B
2910701;EUCLIDES DA CUNHA                                           ;55.01;C+;61.0;B;68.0;B;26.54;C;68.5;B;62.0;B;30.0;C;50.0;C+
4307831;EUGÊNIO DE CASTRO;63.57;B;50.0;C+;93.0;A;35.58;C;87.25;B+;51.0;C+;63.0;B;43.0;C
2910727;EUNÁPOLIS                                                   ;59.17;C+;70.0;B;85.0;B+;31.35;C;60.5;B;26.0;C;72.0;B;72.0;B
2304285;EUSÉBIO;72.75;B;71.0;B;71.0;B;75.0;B+;96.0;A;76.0;B+;3.0;C;48.0;C
2403608;Extremoz;50.63;C+;60.0;B;57.0;C+;25.77;C;72.87;B;34.0;C;27.0;C;55.0;C+
2605301;Exu;59.21;C+;55.0;C+;86.0;B+;76.73;B+;50.07;C+;18.0;C;40.0;C;37.0;C
2506103;Fagundes;45.67;C;45.0;C;79.0;B+;25.0;C;54.09;C+;29.0;C;0.0;C;43.0;C
4307864;FAGUNDES VARELA;68.2;B;68.0;B;86.0;B+;35.77;C;88.5;B+;68.0;B;70.0;B;45.0;C
5207535;Faina;55.76;C+;47.0;C;97.0;A;28.27;C;72.53;B;41.0;C;10.0;C;44.0;C
2304301;FARIAS BRITO;59.28;C+;63.0;B;85.0;B+;28.85;C;80.78;B+;27.0;C;57.0;C+;44.0;C
1503002;Faro;39.92;C;52.0;C+;5.0;C;38.46;C;76.39;B+;27.0;C;0.0;C;57.0;C+
4107553;FAROL;66.48;B;73.0;B;78.0;B+;33.65;C;80.0;B+;72.0;B;60.0;B;67.0;B
4307906;FARROUPILHA;69.23;B;75.0;B+;86.0;B+;31.15;C;79.0;B+;81.0;B+;63.0;B;75.0;B+
2203750;FARTURA DO PIAUI;43.4;C;36.0;C;67.0;B;50.0;C+;56.25;C+;2.0;C;0.0;C;27.0;C
4107603;FAXINAL;54.2;C+;69.0;B;52.0;C+;41.73;C;62.52;B;49.0;C;37.0;C;48.0;C
4308003;FAXINAL DO SOTURNO;66.18;B;53.0;C+;88.0;B+;50.0;C+;81.67;B+;73.0;B;30.0;C;57.0;C+
4205308;Faxinal dos Guedes;71.98;B;88.0;B+;79.0;B+;41.15;C;100.0;A;59.0;C+;23.0;C;66.0;B
4308052;FAXINALZINHO;68.43;B;79.0;B+;88.0;B+;38.08;C;86.07;B+;61.0;B;43.0;C;39.0;C
5207600;Fazenda Nova;58.6;C+;53.0;C+;94.0;A;26.92;C;79.83;B+;47.0;C;20.0;C;43.0;C
4107652;FAZENDA RIO GRANDE;60.39;B;74.0;B;82.0;B+;2.88;C;73.8;B;56.0;C+;100.0;A;65.0;B
4308078;FAZENDA VILANOVA;63.37;B;50.0;C+;65.0;B;40.58;C;89.5;B+;88.0;B+;60.0;B;51.0;C+
1200302;Feijó;32.35;C;29.0;C;51.0;C+;25.0;C;40.0;C;14.0;C;0.0;C;39.0;C
2910800;FEIRA DE SANTANA                                            ;61.67;B;63.0;B;74.0;B;33.08;C;60.0;B;78.0;B+;85.0;B+;72.0;B
2702603;Feira Grande;37.5;C;36.0;C;52.0;C+;25.0;C;56.25;C+;9.0;C;0.0;C;55.0;C+
2802205;Feira Nova;52.37;C+;48.0;C;80.0;B+;26.15;C;71.2;B;51.0;C+;0.0;C;44.0;C
2605400;Feira Nova;47.28;C;57.0;C+;60.0;B;35.77;C;51.14;C+;29.0;C;30.0;C;42.0;C
2104073;Feira Nova do Maranhão;39.16;C;47.0;C;48.0;C;0.0;C;72.57;B;33.0;C;10.0;C;37.0;C
2403707;Felipe Guerra;51.33;C+;42.0;C;51.0;C+;28.65;C;72.52;B;69.0;B;75.0;B+;37.0;C
4308102;FELIZ;79.98;B+;77.0;B+;85.0;B+;83.65;B+;87.25;B+;56.0;C+;90.0;A;66.0;B
2702702;Feliz Deserto;58.32;C+;64.0;B;93.0;A;30.58;C;50.75;C+;45.0;C;75.0;B+;48.0;C
5103700;FELIZ NATAL;57.11;C+;54.0;C+;85.0;B+;32.31;C;79.0;B+;41.0;C;0.0;C;59.0;C+
4107702;FENIX;76.37;B+;74.0;B;93.0;A;80.0;B+;84.36;B+;38.0;C;93.0;A;33.0;C
2104081;Fernando Falcão;51.09;C+;53.0;C+;68.0;B;50.0;C+;64.68;B;14.0;C;30.0;C;21.0;C
2403756;Fernando Pedrosa;51.96;C+;69.0;B;75.0;B+;26.35;C;52.21;C+;15.0;C;75.0;B+;44.0;C
1600238;Ferreira Gomes;49.6;C;47.0;C;54.0;C+;25.0;C;59.75;C+;64.0;B;75.0;B+;46.0;C
2605509;Ferreiros;54.84;C+;46.0;C;62.0;B;85.96;B+;52.0;C+;22.0;C;0.0;C;69.0;B
5003900;FIGUEIRÃO;62.93;B;75.0;B+;85.0;B+;26.92;C;77.0;B+;68.0;B;30.0;C;37.0;C
1707652;Figueirópolis;55.2;C+;52.0;C+;85.0;B+;27.31;C;68.67;B;46.0;C;37.0;C;43.0;C
5103809;FIGUEIRÓPOLIS D'OESTE;58.07;C+;47.0;C;93.0;A;33.85;C;88.5;B+;11.0;C;33.0;C;57.0;C+
1707702;Filadélfia;53.36;C+;58.0;C+;74.0;B;33.46;C;61.57;B;56.0;C+;10.0;C;37.0;C
2910859;FILADÉLFIA                                                  ;50.1;C+;54.0;C+;70.0;B;25.58;C;53.94;C+;39.0;C;50.0;C+;60.0;B
2910909;FIRMINO ALVES                                               ;44.15;C;42.0;C;61.0;B;25.0;C;60.0;B;40.0;C;0.0;C;51.0;C+
5207808;Firminópolis;48.13;C;64.0;B;91.0;A;7.21;C;54.7;C+;14.0;C;10.0;C;57.0;C+
2702801;Flexeiras;61.3;B;83.0;B+;65.0;B;44.81;C;61.44;B;48.0;C;70.0;B;43.0;C
4107850;FLOR DA SERRA DO SUL;67.65;B;58.0;C+;94.0;A;36.73;C;88.75;B+;53.0;C+;93.0;A;44.0;C
4205357;Flor do Sertão;61.28;B;61.0;B;95.0;A;26.92;C;80.0;B+;26.0;C;63.0;B;59.0;C+
4107801;FLORAI;66.48;B;89.0;B+;88.0;B+;12.69;C;83.48;B+;74.0;B;40.0;C;49.0;C
2605608;Flores;53.1;C+;58.0;C+;67.0;B;30.58;C;61.18;B;46.0;C;50.0;C+;53.0;C+
4308201;FLORES DA CUNHA;68.57;B;71.0;B;76.0;B+;50.0;C+;87.08;B+;53.0;C+;73.0;B;56.0;C+
2203800;FLORES DO PIAUI;45.39;C;61.0;B;60.0;B;25.0;C;59.2;C+;29.0;C;0.0;C;29.0;C
4107900;FLORESTA;61.0;B;59.0;C+;93.0;A;25.0;C;70.0;B;39.0;C;100.0;A;54.0;C+
2605707;Floresta;54.94;C+;68.0;B;82.0;B+;27.69;C;56.75;C+;33.0;C;40.0;C;55.0;C+
2911006;FLORESTA AZUL                                               ;43.54;C;47.0;C;63.0;B;25.19;C;49.75;C;42.0;C;0.0;C;47.0;C
2203859;FLORESTA DO PIAUI;52.25;C+;78.0;B+;61.0;B;34.04;C;54.97;C+;45.0;C;0.0;C;43.0;C
4108007;FLORESTOPOLIS;48.91;C;57.0;C+;73.0;B;4.04;C;63.52;B;32.0;C;63.0;B;61.0;B
2203909;FLORIANO;54.95;C+;59.0;C+;64.0;B;25.0;C;70.0;B;54.0;C+;50.0;C+;69.0;B
4308250;FLORIANO PEIXOTO;64.95;B;59.0;C+;100.0;A;31.73;C;86.25;B+;32.0;C;90.0;A;37.0;C
4205407;Florianópolis;65.19;B;83.0;B+;74.0;B;39.42;C;46.04;C;89.0;B+;90.0;A;66.0;B
4108106;FLORIDA;65.0;B;55.0;C+;80.0;B+;81.73;B+;79.0;B+;21.0;C;20.0;C;55.0;C+
2403806;Florânia;52.2;C+;61.0;B;89.0;B+;25.0;C;54.0;C+;19.0;C;47.0;C;43.0;C
1301605;FONTE BOA;54.84;C+;47.0;C;48.0;C;30.96;C;90.0;A;60.0;B;73.0;B;40.0;C
4308300;FONTOURA XAVIER;58.5;C+;67.0;B;64.0;B;47.69;C;73.81;B;33.0;C;43.0;C;51.0;C+
4308409;FORMIGUEIRO;59.86;C+;60.0;B;67.0;B;39.42;C;78.39;B+;54.0;C+;67.0;B;43.0;C
5208004;Formosa;49.86;C;52.0;C+;73.0;B;34.81;C;40.0;C;51.0;C+;30.0;C;66.0;B
2104099;Formosa da Serra Negra;41.57;C;59.0;C+;74.0;B;25.58;C;30.0;C;14.0;C;0.0;C;49.0;C
4108205;FORMOSA DO OESTE;49.42;C;40.0;C;75.0;B+;28.27;C;73.58;B;33.0;C;10.0;C;45.0;C
2911105;FORMOSA DO RIO PRETO                                        ;55.64;C+;49.0;C;87.0;B+;30.19;C;71.74;B;31.0;C;45.0;C;54.0;C+
4205431;Formosa do Sul;73.97;B;54.0;C+;97.0;A;48.85;C;86.5;B+;89.0;B+;78.0;B+;78.0;B+
5208103;Formoso;52.55;C+;60.0;B;77.0;B+;25.0;C;77.5;B+;25.0;C;0.0;C;43.0;C
1708205;Formoso do Araguaia;53.1;C+;70.0;B;70.0;B;25.0;C;59.75;C+;45.0;C;30.0;C;43.0;C
4308433;FORQUETINHA;60.3;B;52.0;C+;65.0;B;50.0;C+;89.5;B+;67.0;B;3.0;C;43.0;C
2304350;FORQUILHA;66.5;B;72.0;B;86.0;B+;27.5;C;80.0;B+;62.0;B;97.0;A;47.0;C
4205456;Forquilhinha;67.81;B;57.0;C+;90.0;A;31.73;C;84.83;B+;79.0;B+;82.0;B+;62.0;B
2304400;FORTALEZA;75.2;B+;74.0;B;76.0;B+;80.77;B+;69.0;B;74.0;B;78.0;B+;79.0;B+
1708254;Fortaleza do Tabocão;57.65;C+;56.0;C+;69.0;B;50.0;C+;80.0;B+;38.0;C;0.0;C;57.0;C+
2104107;Fortaleza dos Nogueiras;42.15;C;54.0;C+;64.0;B;26.54;C;35.71;C;53.0;C+;0.0;C;16.0;C
4308458;FORTALEZA DOS VALOS;61.67;B;61.0;B;79.0;B+;31.92;C;88.19;B+;53.0;C+;50.0;C+;37.0;C
2304459;FORTIM;50.75;C+;45.0;C;65.0;B;29.42;C;70.84;B;47.0;C;32.0;C;48.0;C
2104206;Fortuna;51.67;C+;67.0;B;72.0;B;25.0;C;68.6;B;41.0;C;5.0;C;16.0;C
4108304;FOZ DO IGUACU;66.43;B;77.0;B+;69.0;B;25.0;C;73.64;B;91.0;A;90.0;A;78.0;B+
4205506;Fraiburgo;71.52;B;75.0;B+;92.0;A;29.62;C;90.0;A;58.0;C+;95.0;A;73.0;B
2204006;FRANCINOPOLIS;55.85;C+;62.0;B;79.0;B+;27.12;C;74.88;B;42.0;C;40.0;C;21.0;C
4108320;FRANCISCO ALVES;64.15;B;69.0;B;86.0;B+;25.0;C;69.0;B;76.0;B+;93.0;A;42.0;C
2204105;FRANCISCO AYRES;48.27;C;79.0;B+;65.0;B;20.62;C;56.5;C+;12.0;C;20.0;C;37.0;C
4108403;FRANCISCO BELTRAO;64.18;B;71.0;B;83.0;B+;29.81;C;75.33;B+;47.0;C;83.0;B+;70.0;B
2403905;Francisco Dantas;49.43;C;43.0;C;67.0;B;34.62;C;70.79;B;25.0;C;30.0;C;47.0;C
2204154;FRANCISCO MACEDO;46.1;C;72.0;B;57.0;C+;4.81;C;59.2;C+;28.0;C;70.0;B;24.0;C
2204204;FRANCISCO SANTOS;61.22;B;70.0;B;73.0;B;50.0;C+;71.36;B;52.0;C+;30.0;C;33.0;C
2304509;FRECHEIRINHA;48.32;C;44.0;C;59.0;C+;32.12;C;55.0;C+;65.0;B;15.0;C;61.0;B
4308508;FREDERICO WESTPHALEN;64.98;B;71.0;B;83.0;B+;48.46;C;68.92;B;48.0;C;60.0;B;58.0;C+
2506202;Frei Martinho;58.17;C+;91.0;A;72.0;B;34.04;C;52.04;C+;35.0;C;50.0;C+;47.0;C
2605806;Frei Miguelinho;43.2;C;40.0;C;71.0;B;25.0;C;50.0;C+;27.0;C;30.0;C;36.0;C
2802304;Frei Paulo;54.43;C+;66.0;B;75.0;B+;36.15;C;52.5;C+;46.0;C;33.0;C;45.0;C
4205555;Frei Rogério;66.61;B;76.0;B+;88.0;B+;32.31;C;78.5;B+;61.0;B;65.0;B;46.0;C
2204303;FRONTEIRAS;65.67;B;88.0;B+;73.0;B;33.08;C;70.54;B;58.0;C+;97.0;A;42.0;C
2404002;Frutuoso Gomes;50.19;C+;45.0;C;78.0;B+;38.46;C;50.0;C+;26.0;C;62.0;B;44.0;C
3202207;Fundão;58.7;C+;66.0;B;35.0;C;50.0;C+;90.0;A;26.0;C;90.0;A;68.0;B
1707553;Fátima;54.82;C+;56.0;C+;71.0;B;27.69;C;77.4;B+;48.0;C;0.0;C;72.0;B
2910750;FÁTIMA                                                      ;46.59;C;65.0;B;58.0;C+;25.0;C;61.2;B;29.0;C;0.0;C;37.0;C
5003801;FÁTIMA DO SUL;49.9;C;64.0;B;68.0;B;27.5;C;70.0;B;11.0;C;10.0;C;48.0;C
2506251;Gado Bravo;52.28;C+;61.0;B;92.0;A;26.92;C;60.5;B;15.0;C;25.0;C;29.0;C
2404101;Galinhos;28.8;C;15.0;C;70.0;B;0.0;C;50.0;C+;2.0;C;0.0;C;32.0;C
4205605;Galvão;55.05;C+;42.0;C;82.0;B+;25.0;C;88.0;B+;24.0;C;58.0;C+;47.0;C
2605905;Gameleira;54.27;C+;56.0;C+;77.0;B+;28.08;C;56.29;C+;39.0;C;90.0;A;48.0;C
5208152;Gameleira de Goiás;53.68;C+;72.0;B;57.0;C+;16.39;C;90.0;A;40.0;C;0.0;C;52.0;C+
2911204;GANDU                                                       ;48.37;C;48.0;C;66.0;B;25.58;C;59.25;C+;46.0;C;10.0;C;70.0;B
2606002;Garanhuns;54.14;C+;53.0;C+;69.0;B;32.88;C;58.07;C+;44.0;C;80.0;B+;63.0;B
2802403;Gararu;59.77;C+;48.0;C;75.0;B+;25.0;C;77.6;B+;88.0;B+;67.0;B;50.0;C+
4308607;GARIBALDI;67.58;B;56.0;C+;76.0;B+;44.81;C;86.83;B+;80.0;B+;80.0;B+;57.0;C+
4205704;Garopaba;56.24;C+;67.0;B;91.0;A;5.19;C;66.76;B;36.0;C;63.0;B;70.0;B
1503077;Garrafão do Norte;36.63;C;2.0;C;84.0;B+;0.0;C;67.89;B;26.0;C;30.0;C;35.0;C
4308656;GARRUCHOS;53.25;C+;59.0;C+;86.0;B+;29.23;C;70.5;B;18.0;C;5.0;C;45.0;C
4205803;Garuva;59.59;C+;69.0;B;61.0;B;25.0;C;72.19;B;71.0;B;72.0;B;69.0;B
4205902;Gaspar;66.78;B;78.0;B+;87.0;B+;31.73;C;69.17;B;72.0;B;55.0;C+;73.0;B
4308706;GAURAMA;64.92;B;54.0;C+;87.0;B+;50.0;C+;84.08;B+;51.0;C+;57.0;C+;39.0;C
2911253;GAVIÃO                                                      ;54.11;C+;49.0;C;77.0;B+;44.42;C;50.39;C+;66.0;B;30.0;C;37.0;C
5103858;GAÚCHA DO NORTE;56.54;C+;45.0;C;91.0;A;29.04;C;82.92;B+;16.0;C;50.0;C+;57.0;C+
2204352;GEMINIANO;53.29;C+;34.0;C;56.0;C+;50.0;C+;72.93;B;49.0;C;65.0;B;51.0;C+
5103908;GENERAL CARNEIRO;59.64;C+;63.0;B;77.0;B+;47.69;C;67.0;B;28.0;C;70.0;B;48.0;C
4108502;GENERAL CARNEIRO;54.33;C+;38.0;C;66.0;B;31.15;C;64.0;B;60.0;B;97.0;A;73.0;B
4308805;GENERAL CÂMARA;60.3;B;65.0;B;69.0;B;42.5;C;70.0;B;69.0;B;28.0;C;54.0;C+
2802502;General Maynard;51.05;C+;56.0;C+;82.0;B+;25.0;C;66.0;B;34.0;C;0.0;C;37.0;C
2304608;GENERAL SAMPAIO;45.81;C;49.0;C;76.0;B+;25.0;C;44.57;C;41.0;C;20.0;C;36.0;C
4308854;GENTIL;63.78;B;59.0;C+;67.0;B;48.65;C;100.0;A;45.0;C;57.0;C+;30.0;C
2911303;GENTIO DO OURO                                              ;50.91;C+;47.0;C;85.0;B+;25.0;C;73.31;B;9.0;C;40.0;C;39.0;C
4308904;GETÚLIO VARGAS;71.15;B;71.0;B;92.0;A;33.27;C;88.75;B+;68.0;B;83.0;B+;64.0;B
2204402;GILBUES;53.25;C+;50.0;C+;67.0;B;30.0;C;76.0;B+;49.0;C;20.0;C;55.0;C+
2702900;Girau do Ponciano;50.6;C+;65.0;B;62.0;B;50.0;C+;62.5;B;2.0;C;10.0;C;40.0;C
4309001;GIRUÁ;61.2;B;66.0;B;87.0;B+;35.0;C;79.75;B+;39.0;C;3.0;C;72.0;B
4309050;GLORINHA;65.6;B;62.0;B;83.0;B+;50.0;C+;88.0;B+;41.0;C;20.0;C;78.0;B+
2911402;GLÓRIA                                                      ;45.76;C;61.0;B;65.0;B;0.0;C;67.04;B;35.0;C;30.0;C;43.0;C
5103957;GLÓRIA D'OESTE;57.8;C+;51.0;C+;94.0;A;25.0;C;79.75;B+;27.0;C;60.0;B;43.0;C
5004007;GLÓRIA DE DOURADOS;53.98;C+;76.0;B+;62.0;B;27.5;C;59.16;C+;45.0;C;47.0;C;44.0;C
2606101;Glória do Goitá;44.45;C;54.0;C+;68.0;B;0.0;C;72.0;B;21.0;C;20.0;C;51.0;C+
2104305;Godofredo Viana;57.84;C+;69.0;B;81.0;B+;28.65;C;84.79;B+;19.0;C;10.0;C;55.0;C+
4108551;GODOY MOREIRA;61.77;B;61.0;B;74.0;B;43.08;C;68.5;B;74.0;B;58.0;C+;43.0;C
2606200;Goiana;53.57;C+;52.0;C+;71.0;B;25.58;C;79.0;B+;33.0;C;50.0;C+;45.0;C
5208509;Goiandira;62.82;B;68.0;B;91.0;A;50.0;C+;72.86;B;40.0;C;0.0;C;49.0;C
2404200;Goianinha;56.28;C+;77.0;B+;60.0;B;26.92;C;68.0;B;38.0;C;67.0;B;55.0;C+
5208806;Goianira;46.25;C;44.0;C;86.0;B+;1.15;C;72.08;B;16.0;C;20.0;C;60.0;B
1708304;Goianorte;44.89;C;49.0;C;65.0;B;0.0;C;74.93;B;51.0;C+;5.0;C;35.0;C
5208400;Goianápolis;52.23;C+;63.0;B;74.0;B;25.0;C;67.13;B;36.0;C;20.0;C;36.0;C
